id,source,name,lat,lon,city_display,city_norm,state,oven_label,oven_confidence,oven_evidence,website,dup_count
osm:node/5673603421,osm,Pizzaterian,33.8077706,-117.9150001,,,,unknown,0.0,,,1
osm:node/5674112721,osm,Blaze Pizza,33.8030138,-117.9140637,,,,unknown,0.0,,,1
osm:node/5674114335,osm,Little Caesars,33.7366656,-117.9204937,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/3267/,1
osm:node/5674142621,osm,Round Table Pizza,33.71669,-117.935491,,,,unknown,0.0,,,1
osm:node/5675639654,osm,The Brick,40.6220444,-75.3790019,Bethlehem,bethlehem,PA,unknown,0.0,,https://www.thebrickpa.com/,1
osm:node/5675884922,osm,Massima Pizza,33.6384795,-117.9616074,,,,unknown,0.0,,,1
osm:node/5675968130,osm,Donatos Pizza,39.9595371,-82.7953928,,,,unknown,0.0,,,1
osm:node/5676070041,osm,Pizza Express,42.5690463,-88.0509185,,,,unknown,0.0,,,1
osm:node/5676615659,osm,Patsy's Pizzeria,40.6818471,-73.9761826,,,,unknown,0.0,,https://patsyspizza.nyc,1
osm:node/5676644778,osm,East of Chicago Pizza,41.2782585,-82.855023,,,,unknown,0.0,,,1
osm:node/567711602,osm,Bflo Pizza Bistro,42.9030656,-78.8882571,Buffalo,buffalo,NY,unknown,0.0,,https://bflopizzabistro.square.site/,1
osm:node/567747047,osm,Me-N-Ed's Pizzaria,37.5709686,-122.0307124,,,,unknown,0.0,,,1
osm:node/567796133,osm,Round Table Pizza,37.5883913,-122.0189376,Union City,union,CA,unknown,0.0,,,1
osm:node/5678425941,osm,Italini's Pizza & Grill,39.9475414,-75.074647,Camden,camden,NJ,unknown,0.0,,,1
osm:node/5678443204,osm,Marco's Pizza,40.0649962,-82.8612744,Columbus,columbus,OH,unknown,0.0,,,1
osm:node/5678739821,osm,Bellacino's Pizza,40.0563342,-82.8605583,,,,unknown,0.0,,,1
osm:node/5680720281,osm,Party Pizza,39.8314293,-75.3920387,Chester,chester,PA,unknown,0.0,,,1
osm:node/5680731723,osm,Human People,47.6730696,-122.3175409,Seattle,seattle,WA,unknown,0.0,,https://humanpeoplebeer.com/,1
osm:node/5682223323,osm,Pizza Joe's,40.9482242,-80.6597109,,,,unknown,0.0,,,1
osm:node/5682911265,osm,Don Giovanni Pizzeria,40.6587855,-73.676641,Lynbrook,lynbrook,NY,unknown,0.0,,https://www.dongiovannipizza.com/,1
osm:node/5682911287,osm,Villa Formia Of Lynbrook,40.6589349,-73.6775328,Lynbrook,lynbrook,NY,unknown,0.0,,https://www.villaformiapizza.com/,1
osm:node/5683078435,osm,Domino's,45.678272,-122.6617013,Vancouver,vancouver,WA,unknown,0.0,,https://pizza.dominos.com/washington/vancouver/7735-ne-hwy-99,1
osm:node/5683332491,osm,Little Caesars,32.680696,-115.4998285,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/7714/,1
osm:node/5683463115,osm,Four Sisters Gourmet Pizza,40.5665288,-74.6361819,Raritan,raritan,NJ,unknown,0.0,,,1
osm:node/5683848835,osm,Kelsey Road House,42.1850733,-88.19145,Barrington,barrington,IL,unknown,0.0,,,1
osm:node/5685181096,osm,Georgio's,41.4855896,-81.7879815,,,,unknown,0.0,,,1
osm:node/5685635170,osm,Sammy's Pizza Restaurant & Pub,44.7899167,-91.4636015,Eau Claire,eau claire,WI,unknown,0.0,,,1
osm:node/5685635191,osm,Little Caesars,44.7889322,-91.4604432,Eau Claire,eau claire,WI,unknown,0.0,,https://littlecaesars.com/en-us/store/8418/,1
osm:node/5686107029,osm,Amore Pizza,42.4787935,-71.1000609,Stoneham,stoneham,MA,unknown,0.0,,https://www.stonehamamorepizza.com/,1
osm:node/5686358596,osm,Papa Murphy's,47.7397725,-122.639426,,,,unknown,0.0,,,1
osm:node/5686419695,osm,Paesano's Restaurant & Pizzeria,40.9528997,-74.1895716,North Haledon,north haledon,NJ,unknown,0.0,,,1
osm:node/5686475514,osm,Brooklyn Pizza,39.7014138,-104.911551,Denver,denver,CO,unknown,0.0,,https://www.brooklynpizzadenver.com/,1
osm:node/5687618966,osm,Mario's Pizza & Cafe,40.7460042,-73.8841818,,,,unknown,0.0,,,1
osm:node/5687987148,osm,Papa John's,33.8039736,-118.0123028,Cypress,cypress,CA,unknown,0.0,,https://locations.papajohns.com/united-states/ca/90630/cypress/6879-katella-ave,1
osm:node/5689235109,osm,Gina's,43.0650558,-83.8398647,,,,unknown,0.0,,,1
osm:node/5689419602,osm,Pizza Hut Delivery,41.7955982,-87.6302911,Chicago,chicago,IL,unknown,0.0,,https://locations.pizzahut.com/il/chicago/5401-s-wentworth-ave,1
osm:node/568946820,osm,Theo's Pizza,43.7198513,-87.7366531,,,,unknown,0.0,,,1
osm:node/568948237,osm,Nicky's Pizza,43.7638639,-87.7235664,,,,unknown,0.0,,,1
osm:node/5691015867,osm,Wheat Penny Oven & Bar,39.755179,-84.1803568,,,,unknown,0.0,,,1
osm:node/5691265509,osm,J-PA'S Pizzeria & Grill,40.5538126,-81.2153616,Sherrodsville,sherrodsville,OH,unknown,0.0,,,1
osm:node/5691451197,osm,"Milano's Pizza, Subs & Tap",39.7345116,-84.1804668,,,,unknown,0.0,,,1
osm:node/5691774921,osm,Pizza Hut,34.019078,-118.4218117,Los Angeles,los angeles,CA,unknown,0.0,,https://locations.pizzahut.com/ca/los-angeles/11146-palms-blvd,1
osm:node/5692134731,osm,Antica Pizzeria,41.9851351,-87.668934,Chicago,chicago,IL,unknown,0.0,,,1
osm:node/5692441859,osm,Domino's,39.8912788,-83.0851498,Grove City,grove,OH,unknown,0.0,,https://pizza.dominos.com/ohio/grove-city/3554-broadway,1
osm:node/5693511050,osm,Luna's Pizzeria & Restaurant,40.7602993,-74.037117,,,,unknown,0.0,,,1
osm:node/5694876682,osm,Gino's Pizza,39.851164,-75.3647675,Chester,chester,PA,unknown,0.0,,,1
osm:node/5694876710,osm,Chester Pizza,39.8506975,-75.3611038,Chester,chester,PA,unknown,0.0,,,1
osm:node/5695039239,osm,Little Angelo's Pizza Spot,38.9886499,-74.8074932,,,,unknown,0.0,,,1
osm:node/5695039278,osm,Joe's Pizzeria,38.9893857,-74.8060496,,,,unknown,0.0,,,1
osm:node/5695064509,osm,New York Pizza Oven,39.8918108,-82.986352,,,,unknown,0.0,,,1
osm:node/5695391048,osm,Domino's,34.0233304,-118.335313,Los Angeles,los angeles,CA,unknown,0.0,,https://pizza.dominos.com/california/los-angeles/3631-crenshaw-blvd,1
osm:node/5695465315,osm,O'Conner's Wood Fire Grill and Bar,38.6784255,-121.2087022,Orangevale,orangevale,CA,wood,0.9,wood:'wood fire',,1
osm:node/5695534779,osm,Rey's Pizza,33.9896402,-118.4759577,,,,unknown,0.0,,,1
osm:node/5695534785,osm,Pizza Pizza,33.9888929,-118.4752885,,,,unknown,0.0,,,1
osm:node/5696172421,osm,Cast Iron Kitchen,44.4110198,-85.3987721,Manton,manton,MI,unknown,0.0,,,1
osm:node/5697017239,osm,Pizza Hut,42.0142436,-86.5179899,Stevensville,stevensville,MI,unknown,0.0,,https://locations.pizzahut.com/mi/stevensville/2662-w-john-beers-rd,1
osm:node/5698095838,osm,Deep Fried Calzone II,40.7583371,-74.044259,,,,unknown,0.0,,,1
osm:node/5700524718,osm,Papa Murphy's,44.6929898,-93.285276,,,,unknown,0.0,,,1
osm:node/5701040812,osm,Your Pie,35.1771276,-111.6688679,Flagstaff,flagstaff,AZ,unknown,0.0,,https://yourpie.com/stores/flagstaff/,1
osm:node/5701113243,osm,Napoli's,40.7507132,-74.0270602,Hoboken,hoboken,NJ,unknown,0.0,,https://napolishobokenpizza.com/,1
osm:node/5701113246,osm,Margherita's Pizza & Cafe,40.7459643,-74.0285149,Hoboken,hoboken,NJ,unknown,0.0,,https://margheritasrestauranthoboken.com/,1
osm:node/5702214135,osm,Pie Bar,40.598076,-73.6547392,,,,unknown,0.0,,,1
osm:node/5706815927,osm,Pizza Hut Delivery,46.8736361,-96.7688757,Moorhead,moorhead,MN,unknown,0.0,,https://locations.pizzahut.com/mn/moorhead/102-s-7th-st,1
osm:node/5706938180,osm,Just Pizza,39.8357692,-75.3950966,Chester,chester,PA,unknown,0.0,,https://justpizzachesterpa.com/,1
osm:node/5707486714,osm,Triple Beam Pizza,34.1105765,-118.1902914,Los Angeles,los angeles,CA,unknown,0.0,,https://www.triplebeampizza.com/,1
osm:node/5708036440,osm,Pizza Hut,40.9124169,-89.4900026,Chillicothe,chillicothe,IL,unknown,0.0,,https://locations.pizzahut.com/il/chillicothe/420-n-4th-street,1
osm:node/5708951113,osm,Gino's Pizza,39.8356774,-75.3958002,Chester,chester,PA,unknown,0.0,,https://www.ginospizzastore.com/,1
osm:node/5709638540,osm,Sammy’s,33.941526,-118.4067558,,,,unknown,0.0,,,1
osm:node/5710000050,osm,Sophistian Mexican Pizzeria,40.7732879,-73.927208,,,,unknown,0.0,,https://www.sophistianpizzeria.com,1
osm:node/5711248301,osm,Terita's Pizza,40.0485585,-82.955158,Columbus,columbus,OH,unknown,0.0,,,1
osm:node/571134949,osm,Joe's Pizzeria,41.1487338,-73.4926349,,,,unknown,0.0,,,1
osm:node/5711595944,osm,Giorgio's Pizza,39.86287,-75.3601841,Chester,chester,PA,unknown,0.0,,,1
osm:node/5711596001,osm,Nazz's Pizza,39.8593804,-75.3631703,Chester,chester,PA,unknown,0.0,,https://www.nazzspizza.com/,1
osm:node/5711709192,osm,Dino's Pizza,41.9804252,-87.8026084,Chicago,chicago,IL,unknown,0.0,,https://www.dinospizzachicago.com/,1
osm:node/5712090708,osm,Hog Island Steaks,40.1228359,-75.5073153,Phoenixville,phoenixville,PA,unknown,0.0,,https://www.hogislandsteaks.com,1
osm:node/5712864153,osm,Bear's Den Cafeteria,38.7304894,-82.9914847,,,,unknown,0.0,,,1
osm:node/571338027,osm,Ledo Pizza,39.1530792,-77.0687579,Olney,olney,MD,unknown,0.0,,https://ledopizza.com/store/md-olney/,1
osm:node/5713781534,osm,Harry's Pizza,39.8663357,-75.3676903,Chester,chester,PA,unknown,0.0,,,1
osm:node/5713788140,osm,Goodfellas,40.7532471,-73.9372587,,,,unknown,0.0,,,1
osm:node/5714055644,osm,Hunt Brothers PizzA,39.2252859,-105.9918513,,,,unknown,0.0,,,1
osm:node/5714335362,osm,Amorina,40.6775351,-73.969119,,,,unknown,0.0,,http://www.amorinapizza.com,1
osm:node/5714427201,osm,Little Caesars,38.6603887,-121.325813,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/8629/,1
osm:node/571460529,osm,Goat Hill Pizza,37.7624058,-122.3976476,,,,unknown,0.0,,http://www.goathill.com,1
osm:node/5714691364,osm,Rodeos Pizza & Saladeria,42.2284351,-121.7777652,Klamath Falls,klamath falls,OR,unknown,0.0,,http://www.rodeos-pizza.com/,1
osm:node/5716155498,osm,Dominick's Pizzeria 2,40.5577408,-74.7102064,Branchburg,branchburg,NJ,unknown,0.0,,,1
osm:node/5716164343,osm,B.C. Pizza,42.9707913,-85.7191787,,,,unknown,0.0,,,1
osm:node/5716537080,osm,Little Caesars,34.574992,-111.883643,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/11759/,1
osm:node/571685259,osm,Papa John's,39.150345,-77.0631868,Olney,olney,MD,unknown,0.0,,https://locations.papajohns.com/united-states/md/20832/olney/3227-spartan-road,1
osm:node/5718265987,osm,Up North Pizzeria,46.747268,-88.4387358,L'Anse,l anse,MI,unknown,0.0,,,1
osm:node/5718274195,osm,Pizza Pizza,32.7915248,-115.5708008,,,,unknown,0.0,,,1
osm:node/5718274197,osm,Little Caesars,32.7906759,-115.5700815,El Centro,el centro,CA,unknown,0.0,,https://littlecaesars.com/en-us/store/7523/,1
osm:node/5718708344,osm,Papa John's,32.8019447,-115.5692876,El Centro,el centro,CA,unknown,0.0,,https://locations.papajohns.com/united-states/ca/92243/el-centro/1051-imperial,1
osm:node/5718906475,osm,Di Napoli Pizza,39.9981009,-75.1292614,Philadelphia,philadelphia,PA,unknown,0.0,,,1
osm:node/5720916379,osm,Fazio's,40.6944277,-73.9103732,,,,unknown,0.0,,https://www.faziosofbushwick.com/,1
osm:node/5721469960,osm,Jimmy's Pizza,40.6913708,-73.9090337,,,,unknown,0.0,,https://jimmyspizzatogo.com/,1
osm:node/5721470075,osm,Oasis Pizza & Gyro,40.7435022,-73.924182,,,,unknown,0.0,,https://www.oasispizzany.com/,1
osm:node/5721476364,osm,Sotto le Stelle,40.7436231,-73.9201306,,,,unknown,0.0,,,1
osm:node/5721487665,osm,Bardolino Pizza,40.7866343,-73.9501997,,,,unknown,0.0,,http://orderbardolinopizza.com,1
osm:node/5723975551,osm,Rosario Pizza,40.6941379,-73.9184939,,,,unknown,0.0,,,1
osm:node/5724127120,osm,I Love Pizza of Clifton Park,42.8701387,-73.8234262,,,,unknown,0.0,,,1
osm:node/5726021600,osm,Pizza Hut,43.4799086,-88.8214011,Beaver Dam,beaver dam,WI,unknown,0.0,,https://locations.pizzahut.com/wi/beaver-dam/115-e-industrial-drive,1
osm:node/5726561465,osm,Little Caesars,39.8906717,-82.9980545,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/9786/,1
osm:node/5727034036,osm,Coffee Shop,33.8311483,-117.9596348,Anaheim,anaheim,CA,unknown,0.0,,,1
osm:node/5727134405,osm,Bella Pizza,44.8325744,-92.9615497,,,,unknown,0.0,,https://www.bellapizzanow.com/,1
osm:node/5727184899,osm,Cassini's Pizza,44.8156556,-92.9296762,,,,unknown,0.0,,,1
osm:node/5728570766,osm,Giordano's Pizzeria,42.1579722,-87.9617923,Buffalo Grove,buffalo grove,,unknown,0.0,,https://giordanos.com/locations/buffalo-grove/,1
osm:node/5731365723,osm,Zeeks Pizza - Sammamish,47.6057501,-122.0373744,Sammamish,sammamish,,unknown,0.0,,https://zeekspizza.com/locations-hours/zeeks-pizza-sammamish/,1
osm:node/5731373421,osm,Zeeks Pizza - Issaquah,47.5475744,-121.9975033,Issaquah,issaquah,,unknown,0.0,,https://zeekspizza.com/locations/zeeks-pizza-issaquah/,1
osm:node/5731374121,osm,Bocca Kitchen & Bar,47.8213477,-122.2914176,Lynnwood,lynnwood,WA,unknown,0.0,,https://boccakitchen.com,1
osm:node/5731532028,osm,Mug's Pizza & Ribs,42.0125816,-87.8070657,Chicago,chicago,IL,unknown,0.0,,https://mugspizzaandribs.com/?page_id=3754,1
osm:node/5732458223,osm,Frankie's Pizza - Bonney Lake,47.1686621,-122.1522441,,,,unknown,0.0,,https://frankies-pizza-bonneylake.securebrygid.com/zgrid/proc/site/mobile/sitep.jsp,1
osm:node/5732626621,osm,Domino's,42.7846837,-84.5419227,,,,unknown,0.0,,,1
osm:node/5732773896,osm,Shan Tandoori Pizza,37.4168539,-121.9551069,San Jose,san jose,CA,unknown,0.0,,,1
osm:node/5733102024,osm,Toscana,34.5956513,-120.1388857,,,,unknown,0.0,,,1
osm:node/5733314199,osm,Round Table Pizza,47.3069606,-122.5766361,,,,unknown,0.0,,,1
osm:node/5733372802,osm,Papa Murphy's,47.1317774,-122.4351718,,,,unknown,0.0,,,1
osm:node/5733375347,osm,Godfather's Pizza,47.1145033,-122.4341834,,,,unknown,0.0,,,1
osm:node/5734397739,osm,Marco's Pizza,41.4034015,-81.6897887,,,,unknown,0.0,,,1
osm:node/5734723346,osm,Main Street Pizza,42.6463235,-84.6484478,Dimondale,dimondale,MI,unknown,0.0,,,1
osm:node/573493068,osm,Lena's,42.3764091,-71.2466576,Waltham,waltham,MA,unknown,0.0,,https://www.lenasoriginalpizzasub.com/,1
osm:node/573551333,osm,Pizza & Wings,42.3761112,-71.247805,,,,unknown,0.0,,,1
osm:node/5737127112,osm,June Pie,37.7803916,-119.075212,June Lake,june lake,CA,unknown,0.0,,,1
osm:node/5738074832,osm,Ca'Dario Pizzeria Veloce,34.4236858,-119.7070229,Santa Barbara,santa barbara,CA,unknown,0.0,,https://www.cadariorestaurants.com/sb-public-market,1
osm:node/573904655,osm,Steve's Pizza,38.5453563,-121.7402534,,,,unknown,0.0,,,1
osm:node/573981929,osm,Papa John's,34.0626079,-117.1996646,Redlands,redlands,CA,unknown,0.0,,https://locations.papajohns.com/united-states/ca/92374/redlands/770-tennessee-st,1
osm:node/5739829569,osm,Sbarro,44.8539179,-93.2417875,,,,unknown,0.0,,,1
osm:node/5739926739,osm,Domino's,44.9923213,-93.1063751,Roseville,roseville,MN,unknown,0.0,,https://pizza.dominos.com/minnesota/roseville/1681-rice-street-n,1
osm:node/5739990949,osm,Checkbar Food & Liqour,44.9713989,-93.0658689,,,,unknown,0.0,,,1
osm:node/5740030769,osm,Frank's Pizza,40.5483195,-74.5850465,Manville,manville,NJ,unknown,0.0,,,1
osm:node/5740082528,osm,Papa Murphy's,47.2310605,-123.1212356,Shelton,shelton,WA,unknown,0.0,,,1
osm:node/5740097330,osm,Frank's Pizza,40.2004648,-75.1189392,Hatboro,hatboro,PA,unknown,0.0,,,1
osm:node/5742261318,osm,II Forno Brick Oven Pizza,40.606059,-74.6947125,,,,wood_or_coal,0.6,solid:'brick oven'; solid:'forno',,1
osm:node/5742307126,osm,Fox's Pizza Restaurant & Bar,38.3434682,-75.1661044,Berlin,berlin,MD,unknown,0.0,,https://www.facebook.com/Foxs-Pizza-Berlin-1391398190972611/,1
osm:node/5742356604,osm,Papa John's,40.6802998,-73.9813703,Brooklyn,brooklyn,NY,unknown,0.0,,https://locations.papajohns.com/united-states/ny/11217/brooklyn/138-4th-avenue,1
osm:node/5743987321,osm,Wood and Fire,42.4565292,-71.0656587,,,MA,unknown,0.0,,http://www.woodandfiremelrose.com,1
osm:node/5743989763,osm,TJ's Pizza,40.7724042,-84.1842428,,,,unknown,0.0,,,1
osm:node/5744312487,osm,Norbert's Pizza,40.6965969,-73.9349635,,,,unknown,0.0,,https://www.norbertspizza.com,1
osm:node/5744547321,osm,Godfather's Pizza,44.8807069,-93.2008799,,,,unknown,0.0,,,1
osm:node/5744706535,osm,Pizza Hut,40.1715957,-80.2495903,Washington,washington,PA,unknown,0.0,,https://locations.pizzahut.com/pa/washington/184-west-chestnut,1
osm:node/5745250859,osm,Family Place Roast Beef and Pizza,42.4495708,-70.9975018,,,,unknown,0.0,,,1
osm:node/5745657194,osm,Little Caesars,40.0630005,-75.1518337,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/9446/,1
osm:node/5745687817,osm,Antonio's,41.8581424,-71.3916012,Pawtucket,pawtucket,RI,unknown,0.0,,https://antoniospizza.com/pawtucket-3/,1
osm:node/5745965515,osm,Sbarro,47.2154927,-122.467642,,,,unknown,0.0,,,1
osm:node/5746157509,osm,Ciccio Bay Pizzaria & Restaurant,40.623034,-73.7433222,,,,unknown,0.0,,,1
osm:node/5746312129,osm,Papa Murphy's,48.1098186,-96.1494832,,,,unknown,0.0,,,1
osm:node/5747117629,osm,Jentana's,40.6374442,-73.9993534,,,,unknown,0.0,,https://www.jentanaspizza.com/,1
osm:node/5747117630,osm,La Strada,40.6379049,-73.9996697,,,,unknown,0.0,,,1
osm:node/5747288680,osm,Naim Kosher Pizza,40.6378946,-73.9821749,,,,unknown,0.0,,,1
osm:node/574749738,osm,Davanni's,45.0522715,-93.1485005,,,,unknown,0.0,,https://www.davannis.com/location/arden-hills/,1
osm:node/5747704989,osm,Ogliastro,40.6744249,-73.963303,,,,unknown,0.0,,https://www.ogliastropizza.com/,1
osm:node/5747836248,osm,Domino's,34.4197747,-117.2929159,Hesperia,hesperia,CA,unknown,0.0,,https://pizza.dominos.com/california/hesperia/16967-main-st-ste-105,1
osm:node/5747836329,osm,Little Caesars,34.4213947,-117.2961701,Hesperia,hesperia,CA,unknown,0.0,,https://littlecaesars.com/en-us/store/2848/,1
osm:node/5748227097,osm,The Pizza Guy,35.1877999,-111.6642606,Flagstaff,flagstaff,AZ,unknown,0.0,,,1
osm:node/5748275123,osm,3 Palms Pizzeria,41.456405,-81.9512393,Westlake,westlake,OH,unknown,0.0,,,1
osm:node/5749637978,osm,Pizza Hut,32.6972813,-115.4985333,Calexico,calexico,CA,unknown,0.0,,https://locations.pizzahut.com/ca/calexico/2534-rockwood-ave,1
osm:node/5749770153,osm,Mangiamos Pizza,32.7958845,-115.5822459,El Centro,el centro,CA,unknown,0.0,,,1
osm:node/5750285082,osm,Carini Pizza,40.8130725,-76.1408898,Mahanoy City,mahanoy,PA,unknown,0.0,,,1
osm:node/5750285083,osm,Pascoli's Pizza,40.8127783,-76.1407953,Mahanoy City,mahanoy,PA,unknown,0.0,,,1
osm:node/5750322412,osm,Amato Pizza,40.812687,-76.1375214,Mahanoy City,mahanoy,PA,unknown,0.0,,,1
osm:node/5750640453,osm,Pizza Hut Delivery,41.8097121,-87.9777396,Westmont,westmont,IL,unknown,0.0,,https://locations.pizzahut.com/il/westmont/17-west-ogden-ave,1
osm:node/575317875,osm,Woodstock's Pizza,38.5441905,-121.7392394,Davis,davis,CA,unknown,0.0,,,1
osm:node/5754424778,osm,Garlic New York Pizza Bar,40.7451397,-73.975856,,,,unknown,0.0,,https://garlicny.com/,1
osm:node/5754589469,osm,Goodtimes Pizza,43.4388432,-84.0065316,Saginaw,saginaw,MI,unknown,0.0,,,1
osm:node/5754836930,osm,Suglia's Pizza,40.8061375,-76.205894,Shenandoah,shenandoah,PA,unknown,0.0,,,1
osm:node/5754902035,osm,Pizza Hut,41.1097079,-81.5703809,Akron,akron,OH,unknown,0.0,,https://locations.pizzahut.com/oh/akron/1694-w-market-st,1
osm:node/5755064217,osm,Little Venice Pizza & Subs,40.8213449,-76.2016243,Shenandoah,shenandoah,PA,unknown,0.0,,,1
osm:node/5755065727,osm,Francesco's Pizza,40.8207506,-76.201469,Shenandoah,shenandoah,PA,unknown,0.0,,,1
osm:node/5755180411,osm,Baldy's Original Pizza,40.303359,-79.5458884,,,,unknown,0.0,,,1
osm:node/5755255543,osm,Two Cities Pizza,39.3604517,-84.310769,,,,unknown,0.0,,,1
osm:node/5755255945,osm,Domino's,39.3582687,-84.3147813,Mason,mason,OH,unknown,0.0,,https://pizza.dominos.com/ohio/mason/311-reading-rd,1
osm:node/5755255969,osm,Mad Monks Pizza,39.3495822,-84.3261358,Mason,mason,OH,unknown,0.0,,https://madmonkspizza.com/,1
osm:node/5755659421,osm,Aroma,34.0982325,-118.3507938,,,,unknown,0.0,,http://www.aromasunset.com,1
osm:node/5756089924,osm,Emily,40.7293542,-74.0038432,,,,unknown,0.0,,https://www.pizzalovesemily.com,1
osm:node/5756592580,osm,The Pizza Shop,40.8190281,-76.2006279,Shenandoah,shenandoah,PA,unknown,0.0,,,1
osm:node/5757394843,osm,Peel Wood Fire Pizza,38.5914153,-89.9122623,O'Fallon,o fallon,IL,wood,0.9,wood:'wood fire',,1
osm:node/5757537671,osm,Domino's,40.8187859,-76.2090062,Shenandoah,shenandoah,PA,unknown,0.0,,https://pizza.dominos.com/pennsylvania/shenandoah/610-west-centre-street,1
osm:node/5757688231,osm,Rocky Rococo,44.5360779,-89.5728913,,,,unknown,0.0,,https://rockyrococo.com/stevenspoint,1
osm:node/5757753719,osm,Marco's Pizza,40.3180388,-79.3843955,,,,unknown,0.0,,,1
osm:node/5758422482,osm,Angelo's Pizza,40.7505732,-73.8629293,,,,unknown,0.0,,,1
osm:node/5759364647,osm,Bella Donna Pizzeria,40.7133969,-73.9107423,,,,unknown,0.0,,,1
osm:node/5759410004,osm,Marco's Pizza,33.6411483,-117.174705,Menifee,menifee,CA,unknown,0.0,,,1
osm:node/5759669266,osm,Little Caesars,42.158816,-78.7492011,,,,unknown,0.0,,https://littlecaesars.com/en-us/store/11439/,1
osm:node/5759732263,osm,Papa John's,39.352046,-84.3202862,,,,unknown,0.0,,,1
osm:node/5760312020,osm,Original Italian Pizza,40.7840207,-76.2307614,Frackville,frackville,PA,unknown,0.0,,,1
osm:node/5760313932,osm,Sweet Pizzz Pizza,40.7815293,-76.2295959,Frackville,frackville,PA,unknown,0.0,,,1
osm:node/5760313936,osm,The Pizza Place,40.7795711,-76.2286389,Frackville,frackville,PA,unknown,0.0,,,1
osm:node/5760313938,osm,Anthony's Pizza,40.7790364,-76.2284031,Frackville,frackville,PA,unknown,0.0,,,1
osm:node/5760568232,osm,Anthony's Pizza,40.6494566,-73.6654492,East Rockaway,east rockaway,NY,unknown,0.0,,,1
osm:node/5760781291,osm,The Mad Greek,41.4738252,-73.2210334,,,,unknown,0.0,,,1
osm:node/5760817802,osm,Little Anthony's,40.7815091,-76.2349937,Frackville,frackville,PA,unknown,0.0,,,1
osm:node/5760892084,osm,Carmine's Pizzeria & Restaurant,40.8983823,-74.7068036,Netcong,netcong,NJ,unknown,0.0,,https://carminespizzanetcong.com/,1
osm:node/5762176154,osm,Serena Pizza,40.813651,-79.5493203,,,,unknown,0.0,,,1
osm:node/5762473039,osm,Winkie's Pizza,40.7971264,-76.4111386,Mount Carmel,mount carmel,PA,unknown,0.0,,,1
osm:node/5762475721,osm,Pizza Pizza,47.1470191,-122.5092034,,,,unknown,0.0,,,1
osm:node/5762629732,osm,Hollywood Pizza,40.797672,-76.4132529,Mount Carmel,mount carmel,PA,unknown,0.0,,,1
osm:node/5762635526,osm,Laurienzo Brick Oven Cafe,39.2867566,-77.3145008,,,,wood_or_coal,0.45,solid:'brick oven',,1
osm:node/5764259528,osm,Blaze Pizza,43.0888646,-77.6092743,,,,unknown,0.0,,,1
osm:node/576438970,osm,Village Pizza & Grill,38.5463469,-121.739978,,,,unknown,0.0,,,1
osm:node/5765166653,osm,Landing at the Sunset Island,38.3901555,-75.072217,,,,unknown,0.0,,,1
osm:node/5765608139,osm,Pasquale's Pizza V,39.7793849,-76.1145935,Quarryville,quarryville,PA,unknown,0.0,,,1
osm:node/5765894770,osm,Gino's Pizza,41.0840828,-81.5712843,Akron,akron,OH,unknown,0.0,,,1
osm:node/5766083263,osm,Little Caesars,41.0841889,-81.5674333,Akron,akron,OH,unknown,0.0,,,1
osm:node/5766338230,osm,Scicchitano's Buono Pizza,40.7937005,-76.4742134,Kulpmont,kulpmont,PA,unknown,0.0,,,1
osm:node/5766395973,osm,Pete's Restaurant & Pizza,40.7960827,-76.4551237,Kulpmont,kulpmont,PA,unknown,0.0,,,1
osm:node/5766529589,osm,Tower of Pizza,40.8049138,-76.4678201,Marion Heights,marion heights,PA,unknown,0.0,,,1
osm:node/576666952,osm,Cemeno's Pizza,41.5521439,-88.1599022,,,,unknown,0.0,,,1
osm:node/5767072081,osm,Galaxy Pizza,40.0587114,-75.0787166,,,,unknown,0.0,,,1
osm:node/576802270,osm,Granteed's,41.4077249,-75.656725,,,,unknown,0.0,,,1
osm:node/5768096535,osm,Jet's Pizza,42.4356608,-82.9646419,Detroit,detroit,MI,unknown,0.0,,https://jetspizza.com/stores/largemap/215,1
osm:node/576865420,osm,CK's Pizza,41.4052883,-75.652795,,,,unknown,0.0,,,1
osm:node/576871573,osm,Domino's,41.4032804,-75.6504482,Scranton,scranton,PA,unknown,0.0,,https://pizza.dominos.com/pennsylvania/scranton/1420-mulberry-street,1
osm:node/576899087,osm,Mario's Pizza,44.9480122,-93.1872122,,,,unknown,0.0,,https://mariosstp.com/,1
osm:node/5769148332,osm,Sorrento,37.9298492,-122.0398571,,,,unknown,0.0,,,1
osm:node/5769328613,osm,Panatieri's Pizza & Pasta Italian,40.602848,-74.5650665,Martinsville,martinsville,NJ,unknown,0.0,,,1
osm:node/576981219,osm,Pizza Hut,34.078605,-118.134276,,,,unknown,0.0,,,1
osm:node/5771413334,osm,Pizza Factory,45.0059307,-92.9855692,,,,unknown,0.0,,,1
osm:node/5771518811,osm,Windy City Pizza and BBQ,37.5507275,-122.313631,San Mateo,san mateo,CA,unknown,0.0,,https://www.windycitypizza.com/,1
